시군명,정류소명,정류소영문명,정류소id,정류소번호,중앙차로여부,관할관청,위치,WGS84위도,WGS84경도
화순군,양지뜰,,334000479,,,전라남도 화순군,,34.858512,127.008105
화순군,양지뜰,,334000480,,,전라남도 화순군,,34.858494,127.007983
화순군,어리,,334000481,,,전라남도 화순군,,34.898757,126.967908
화순군,어리,,334000482,,,전라남도 화순군,,34.898682,126.967953
화순군,어리2구,,334000483,,,전라남도 화순군,,34.90219,126.965863
화순군,어림,,334000484,,,전라남도 화순군,,35.08082,127.04913
화순군,어림,,334000485,,,전라남도 화순군,,35.080797,127.048986
화순군,엔돌핀모텔,,334000486,,,전라남도 화순군,,35.028215,126.905083
화순군,엔돌핀모텔,,334000487,,,전라남도 화순군,,35.028103,126.904999
화순군,한진레미콘,,334000488,,,전라남도 화순군,,35.032752,126.947355
화순군,한진레미콘,,334000489,,,전라남도 화순군,,35.032688,126.9474
화순군,연동,,334000490,,,전라남도 화순군,,35.043573,127.124008
화순군,연동,,334000491,,,전라남도 화순군,,35.043384,127.124026
화순군,연양리1구,,334000492,,,전라남도 화순군,,35.041938,126.962794
화순군,연양리1구,,334000493,,,전라남도 화순군,,35.041936,126.962861
화순군,연양리2구,,334000494,,,전라남도 화순군,,35.039036,126.962619
화순군,연양리2구,,334000495,,,전라남도 화순군,,35.039041,126.962511
화순군,연화공장,,334000496,,,전라남도 화순군,,35.034844,126.960836
화순군,연화공장,,334000497,,,전라남도 화순군,,35.034763,126.960919
화순군,연화리입구,,334000498,,,전라남도 화순군,,34.867456,127.021099
화순군,연화리입구,,334000499,,,전라남도 화순군,,34.867287,127.021233
화순군,영평마을,,334000500,,,전라남도 화순군,,35.115823,127.043498
화순군,영평마을,,334000501,,,전라남도 화순군,,35.115909,127.043412
화순군,오곡,,334000502,,,전라남도 화순군,,34.973072,127.069102
화순군,오룡,,334000503,,,전라남도 화순군,,35.017998,127.10106
화순군,오룡,,334000504,,,전라남도 화순군,,35.017828,127.101066
화순군,오류촌,,334000505,,,전라남도 화순군,,34.897637,126.989534
화순군,오류촌,,334000506,,,전라남도 화순군,,34.897248,126.989183
화순군,오산,,334000507,,,전라남도 화순군,,34.977167,127.013355
화순군,오산,,334000508,,,전라남도 화순군,,34.977252,127.013237
화순군,오성아파트,,334000509,,,전라남도 화순군,,35.051771,126.9574164
화순군,오성아파트,,334000510,,,전라남도 화순군,,35.051603,126.957659
화순군,오음삼거리,,334000511,,,전라남도 화순군,,34.978523,127.030173
화순군,오음삼거리,,334000512,,,전라남도 화순군,,34.978639,127.030095
화순군,오지호미술관,,334000513,,,전라남도 화순군,,35.067251,127.130152
화순군,오지호미술관,,334000514,,,전라남도 화순군,,35.067211,127.130074
화순군,옥리1구,,334000515,,,전라남도 화순군,,34.902044,127.059224
화순군,옥리1구,,334000516,,,전라남도 화순군,,34.902136,127.059224
화순군,옥리2구,,334000517,,,전라남도 화순군,,34.90131,127.075575
화순군,옥리2구,,334000518,,,전라남도 화순군,,34.901335,127.074695
화순군,온천,,334000519,,,전라남도 화순군,,35.162815,127.08563
화순군,온천,,334000520,,,전라남도 화순군,,35.162992,127.085507
화순군,옹리,,334000521,,,전라남도 화순군,,35.152705,127.089723
화순군,옹리,,334000522,,,전라남도 화순군,,35.152703,127.089581
화순군,옹림,,334000523,,,전라남도 화순군,,35.007193,127.021807
화순군,왕정(리),,334000524,,,전라남도 화순군,,34.880823,126.840605
화순군,왕정(리),,334000525,,,전라남도 화순군,,34.880826,126.840717
화순군,요양병원,,334000526,,,전라남도 화순군,,34.929043,126.92382
화순군,요양병원,,334000527,,,전라남도 화순군,,34.928982,126.923713
화순군,용강리,,334000528,,,전라남도 화순군,,34.910077,126.874595
화순군,용강리,,334000529,,,전라남도 화순군,,34.910009,126.874465
화순군,용곡(리)1구,,334000530,,,전라남도 화순군,,34.938632,126.929748
화순군,용곡(리)1구,,334000531,,,전라남도 화순군,,34.938598,126.929619
화순군,용곡(리)2구,,334000532,,,전라남도 화순군,,34.933699,126.927597
화순군,용곡(리)2구,,334000533,,,전라남도 화순군,,34.933672,126.927731
화순군,용곡리입구,,334000534,,,전라남도 화순군,,34.926873,126.927805
화순군,용곡리입구,,334000535,,,전라남도 화순군,,34.926943,126.927884
화순군,용곡마을,,334000536,,,전라남도 화순군,,35.060472,126.9977638
화순군,용곡마을,,334000537,,,전라남도 화순군,,35.060327,126.9978027
화순군,용관1구,,334000538,,,전라남도 화순군,,34.926872,127.030744
화순군,용관1구,,334000539,,,전라남도 화순군,,34.926792,127.030924
화순군,장치리,,334000540,,,전라남도 화순군,,34.922923,127.03135
화순군,장치리,,334000541,,,전라남도 화순군,,34.922994,127.031307
화순군,용두리,,334000542,,,전라남도 화순군,,34.941752,126.98258
화순군,용두리,,334000543,,,전라남도 화순군,,34.941803,126.982486
화순군,용안,,334000544,,,전라남도 화순군,,35.023209,127.107587
화순군,용안,,334000545,,,전라남도 화순군,,35.023104,127.107597
화순군,용생,,334000546,,,전라남도 화순군,,35.034294,127.0135805
화순군,용생,,334000547,,,전라남도 화순군,,35.0343,127.013388
화순군,우봉리,,334000550,,,전라남도 화순군,,34.952223,126.97646
화순군,우봉리,,334000551,,,전라남도 화순군,,34.952154,126.976341
화순군,우봉리입구,,334000552,,,전라남도 화순군,,34.948572,126.971098
화순군,우봉리입구,,334000553,,,전라남도 화순군,,34.948604,126.971207
화순군,우치리,,334000554,,,전라남도 화순군,,34.878878,126.901306
화순군,운산(리),,334000555,,,전라남도 화순군,,35.001822,127.01996
화순군,운산(리),,334000556,,,전라남도 화순군,,35.001903,127.019983
화순군,운산(리),,334000557,,,전라남도 화순군,,35.183105,127.094438
화순군,운산(리),,334000558,,,전라남도 화순군,,35.18304,127.094564
화순군,운월리,,334000559,,,전라남도 화순군,,34.976937,126.884483
화순군,운월리,,334000560,,,전라남도 화순군,,34.976938,126.884588
화순군,운주사,,334000561,,,전라남도 화순군,,34.915818,126.876707
화순군,운주사,,334000562,,,전라남도 화순군,,34.91565,126.876753
화순군,웅곡,,334000563,,,전라남도 화순군,,35.126133,127.145543
화순군,웅곡,,334000564,,,전라남도 화순군,,35.126231,127.145599
화순군,원동,,334000565,,,전라남도 화순군,,34.993066,127.081301
화순군,원동,,334000566,,,전라남도 화순군,,34.993109,127.081255
화순군,원동마을,,334000567,,,전라남도 화순군,,35.030365,126.908583
화순군,원동마을,,334000568,,,전라남도 화순군,,35.030464,126.908465
화순군,원리,,334000569,,,전라남도 화순군,,35.191125,127.133585
화순군,원리,,334000570,,,전라남도 화순군,,35.191068,127.133494
화순군,원지리,,334000571,,,전라남도 화순군,,35.00851389,126.9571806
화순군,원지리,,334000572,,,전라남도 화순군,,35.00844444,126.9572806
화순군,원천리1구,,334000573,,,전라남도 화순군,,34.941724,126.894946
화순군,원천리1구,,334000574,,,전라남도 화순군,,34.941665,126.894804
화순군,원천리2구,,334000575,,,전라남도 화순군,,34.939725,126.89717
화순군,원천리2구,,334000576,,,전라남도 화순군,,34.939666,126.897256
화순군,원화리,,334000577,,,전라남도 화순군,,35.035751,126.9063
화순군,원화리,,334000578,,,전라남도 화순군,,35.035722,126.906547
화순군,월곡(리),,334000579,,,전라남도 화순군,,34.988048,126.910368
화순군,월곡(리),,334000580,,,전라남도 화순군,,34.987998,126.910345
화순군,용곡(리),,334000581,,,전라남도 화순군,,35.161285,127.139373
화순군,용곡(리),,334000582,,,전라남도 화순군,,35.161295,127.139489
화순군,월곡입구,,334000583,,,전라남도 화순군,,34.990007,126.908007
화순군,월곡입구,,334000584,,,전라남도 화순군,,34.989914,126.908033
화순군,월곡입구,,334000585,,,전라남도 화순군,,34.993872,126.901458
화순군,월곡입구,,334000586,,,전라남도 화순군,,34.994026,126.901494
화순군,월곡초교,,334000587,,,전라남도 화순군,,34.986588,126.911512
화순군,월곡초교,,334000588,,,전라남도 화순군,,34.986631,126.911539
화순군,월봉,,334000589,,,전라남도 화순군,,34.900708,127.038387
화순군,월봉,,334000590,,,전라남도 화순군,,34.900678,127.03853
화순군,월산4동,,334000591,,,전라남도 화순군,,35.144191,126.891663
화순군,월산4동,,334000592,,,전라남도 화순군,,35.145238,126.890519
화순군,월산5동,,334000593,,,전라남도 화순군,,35.141413,126.893775
화순군,월산5동,,334000594,,,전라남도 화순군,,35.142194,126.89283
화순군,월전,,334000595,,,전라남도 화순군,,34.927338,126.896287
화순군,월전,,334000596,,,전라남도 화순군,,34.927339,126.896352
화순군,월평리,,334000597,,,전라남도 화순군,,34.927613,126.936575
화순군,월평리,,334000598,,,전라남도 화순군,,34.92755,126.936547
화순군,유창아파트,,334000605,,,전라남도 화순군,,35.063266,126.981201
화순군,유창아파트,,334000606,,,전라남도 화순군,,35.063391,126.98075
화순군,유천리입구,,334000607,,,전라남도 화순군,,35.066829,127.171493
화순군,율계(리)1구,,334000608,,,전라남도 화순군,,34.874339,126.995733
화순군,율계(리)1구,,334000609,,,전라남도 화순군,,34.874251,126.995639
화순군,율계(리)2구,,334000610,,,전라남도 화순군,,34.870152,127.004938
화순군,율계(리)2구,,334000611,,,전라남도 화순군,,34.870062,127.004968
화순군,율령,,334000612,,,전라남도 화순군,,35.087525,127.204353
화순군,율령,,334000613,,,전라남도 화순군,,35.087619,127.204387
화순군,읍애리,,334000614,,,전라남도 화순군,,35.061798,127.110815
화순군,읍애리,,334000615,,,전라남도 화순군,,35.061734,127.110754
화순군,이만리,,334000616,,,전라남도 화순군,,34.847777,126.94083
화순군,이만리,,334000617,,,전라남도 화순군,,34.847821,126.940748
화순군,이서농협삼거리,,334000618,,,전라남도 화순군,,35.111145,127.070571
화순군,이서농협삼거리,,334000619,,,전라남도 화순군,,35.111089,127.070602
화순군,이서면사무소,,334000620,,,전라남도 화순군,,35.110476,127.071986
화순군,이서면사무소,,334000621,,,전라남도 화순군,,35.110459,127.071894
화순군,이서파출소,,334000622,,,전라남도 화순군,,35.11047,127.075952
화순군,이서파출소,,334000623,,,전라남도 화순군,,35.11054,127.075987
화순군,이십곡리,,334000624,,,전라남도 화순군,,35.069166,126.975236
화순군,이십곡리,,334000625,,,전라남도 화순군,,35.069247,126.975352
화순군,이양고입구,,334000626,,,전라남도 화순군,,34.889431,126.989304
화순군,이양고입구,,334000627,,,전라남도 화순군,,34.889422,126.989222
화순군,이양농공단지,,334000628,,,전라남도 화순군,,34.902576,126.988462
화순군,이양농공단지,,334000629,,,전라남도 화순군,,34.902587,126.988338
화순군,이양면사무소,,334000630,,,전라남도 화순군,,34.887616,126.988934
화순군,이양면사무소,,334000631,,,전라남도 화순군,,34.887614,126.988832
화순군,이양역전,,334000632,,,전라남도 화순군,,34.891383,126.989438
화순군,이양역전,,334000633,,,전라남도 화순군,,34.891414,126.989323
화순군,이천(리)1구,,334000634,,,전라남도 화순군,,35.164785,127.123767
화순군,이천(리)1구,,334000635,,,전라남도 화순군,,35.164711,127.123843
화순군,임곡(리),,334000636,,,전라남도 화순군,,35.136223,127.093832
화순군,임곡(리),,334000637,,,전라남도 화순군,,35.136453,127.093602
화순군,임곡삼거리,,334000638,,,전라남도 화순군,,35.131205,127.084357
화순군,임곡삼거리,,334000639,,,전라남도 화순군,,35.131296,127.084367
화순군,자치샘삼거리,,334000640,,,전라남도 화순군,,35.0613,126.986352
화순군,자치샘삼거리,,334000641,,,전라남도 화순군,,35.061238,126.986308
화순군,자포,,334000642,,,전라남도 화순군,,35.01593,127.022315
화순군,자포,,334000643,,,전라남도 화순군,,35.01604,127.022255
화순군,장선,,334000646,,,전라남도 화순군,,35.004697,127.112692
화순군,장선,,334000647,,,전라남도 화순군,,35.00473,127.112396
화순군,장전(리),,334000648,,,전라남도 화순군,,35.013535,127.101501
화순군,장전(리),,334000649,,,전라남도 화순군,,35.013426,127.101399
화순군,장터정류장,,334000650,,,전라남도 화순군,,34.882679,126.987906
화순군,장터정류장,,334000651,,,전라남도 화순군,,34.882749,126.98785
화순군,재월리,,334000652,,,전라남도 화순군,,34.930532,126.907528
화순군,전남학숙,,334000653,,,전라남도 화순군,,35.052477,126.908961
화순군,전남학숙,,334000654,,,전라남도 화순군,,35.052451,126.90906
화순군,절동,,334000655,,,전라남도 화순군,,35.000282,127.121223
화순군,절동,,334000656,,,전라남도 화순군,,35.000048,127.121319
화순군,절산(리)1구,,334000657,,,전라남도 화순군,,35.008597,127.120483
화순군,절산(리)1구,,334000658,,,전라남도 화순군,,35.008606,127.120375
화순군,정리1구,,334000659,,,전라남도 화순군,,34.990829,126.996135
화순군,정리1구,,334000660,,,전라남도 화순군,,34.990569,126.99617
화순군,정리삼거리,,334000661,,,전라남도 화순군,,34.985347,126.999847
화순군,정리삼거리,,334000662,,,전라남도 화순군,,34.985073,126.999767
화순군,정수장입구,,334000663,,,전라남도 화순군,,35.054052,126.997872
화순군,정수장입구,,334000664,,,전라남도 화순군,,35.054011,126.997991
화순군,정천(리),,334000665,,,전라남도 화순군,,34.949788,126.891868
화순군,정천(리),,334000666,,,전라남도 화순군,,34.949824,126.891808
화순군,화순미륭아파트,,334000667,,,전라남도 화순군,,35.056756,126.992501
화순군,제일장식,,334000668,,,전라남도 화순군,,35.056508,126.992273
화순군,제일초등학교,,334000669,,,전라남도 화순군,,35.055108,126.994717
화순군,제일초등학교,,334000670,,,전라남도 화순군,,35.054941,126.994631
화순군,제정,,334000671,,,전라남도 화순군,,34.933092,126.902427
화순군,제정,,334000672,,,전라남도 화순군,,34.990798,126.996157
화순군,주도리2구,,334000675,,,전라남도 화순군,,35.032405,126.937352
화순군,주도리3구,,334000676,,,전라남도 화순군,,35.032236,126.939633
화순군,주도리3구,,334000677,,,전라남도 화순군,,35.032205,126.939641
화순군,주도리입구,,334000678,,,전라남도 화순군,,35.02945,126.954572
화순군,주도리입구,,334000679,,,전라남도 화순군,,35.029619,126.954602
화순군,주산(리),,334000680,,,전라남도 화순군,,34.982379,127.14661
화순군,주산(리),,334000681,,,전라남도 화순군,,34.982221,127.146581
화순군,주평,,334000686,,,전라남도 화순군,,35.027478,127.114507
화순군,주평,,334000687,,,전라남도 화순군,,35.02733,127.114381
화순군,죽청리,,334000688,,,전라남도 화순군,,35.013843,126.938715
화순군,죽청리,,334000689,,,전라남도 화순군,,35.013877,126.938865
화순군,중장터,,334000690,,,전라남도 화순군,,34.907897,126.873207
화순군,중장터,,334000691,,,전라남도 화순군,,34.90787,126.873153
화순군,지월리2구,,334000697,,,전라남도 화순군,,34.930432,126.897652
화순군,지월리2구,,334000698,,,전라남도 화순군,,34.930636,126.897698
화순군,지월리3구,,334000699,,,전라남도 화순군,,34.916927,126.89237
화순군,진등,,334000700,,,전라남도 화순군,,34.92368,127.00554
화순군,진등,,334000701,,,전라남도 화순군,,34.923662,127.005228
화순군,진등,,334000702,,,전라남도 화순군,,34.923598,127.005255
화순군,차리,,334000705,,,전라남도 화순군,,34.874753,126.966355
화순군,차리,,334000706,,,전라남도 화순군,,34.874841,126.966403
화순군,찰동,,334000707,,,전라남도 화순군,,35.028008,127.034275
화순군,찰동,,334000708,,,전라남도 화순군,,35.027958,127.034413
화순군,천덕리,,334000709,,,전라남도 화순군,,35.002902,126.958905
화순군,천덕리,,334000710,,,전라남도 화순군,,35.002863,126.958783
화순군,천동,,334000711,,,전라남도 화순군,,35.029688,127.047938
화순군,천동,,334000712,,,전라남도 화순군,,35.029583,127.048
화순군,천암리,,334000714,,,전라남도 화순군,,35.010653,126.909744
화순군,천암리,,334000715,,,전라남도 화순군,,35.010939,126.909741
화순군,천운장,,334000719,,,전라남도 화순군,,35.032938,127.057561
화순군,천운장,,334000720,,,전라남도 화순군,,35.032822,127.057233
화순군,천태리,,334000721,,,전라남도 화순군,,34.930464,126.907993
화순군,천태리,,334000722,,,전라남도 화순군,,34.930435,126.907848
화순군,천태초교,,334000723,,,전라남도 화순군,,34.94462,126.893321
화순군,천태초교,,334000724,,,전라남도 화순군,,34.94471,126.893173
화순군,청궁(리),,334000725,,,전라남도 화순군,,35.07455,127.058223
화순군,청궁(리),,334000726,,,전라남도 화순군,,35.07462,127.058156
화순군,청궁입구,,334000727,,,전라남도 화순군,,35.046717,127.081408
화순군,청궁입구,,334000728,,,전라남도 화순군,,35.04663,127.081336
화순군,청궁폭포,,334000729,,,전라남도 화순군,,35.078609,127.055804
화순군,청궁폭포,,334000730,,,전라남도 화순군,,35.078635,127.055734
화순군,청령마을,,334000731,,,전라남도 화순군,,34.912618,126.989753
화순군,청령마을,,334000732,,,전라남도 화순군,,34.912652,126.989647
화순군,청소(리),,334000733,,,전라남도 화순군,,34.898678,126.875018
화순군,청소(리),,334000734,,,전라남도 화순군,,34.898673,126.8748475
화순군,청풍교,,334000735,,,전라남도 화순군,,34.879913,126.977229
화순군,청풍교,,334000736,,,전라남도 화순군,,34.879992,126.977269
화순군,청풍면사무소,,334000737,,,전라남도 화순군,,34.876454,126.970735
화순군,청풍면사무소,,334000738,,,전라남도 화순군,,34.876579,126.970504
화순군,초방(리)1구,,334000739,,,전라남도 화순군,,34.855589,127.006623
화순군,초방(리)1구,,334000740,,,전라남도 화순군,,34.855611,127.006545
화순군,초방(리)2구,,334000741,,,전라남도 화순군,,34.850727,126.999805
화순군,초방(리)2구,,334000742,,,전라남도 화순군,,34.850654,126.999794
화순군,춘양건널목,,334000743,,,전라남도 화순군,,34.949246,126.96404
화순군,춘양건널목,,334000744,,,전라남도 화순군,,34.948892,126.964032
화순군,춘양삼거리,,334000745,,,전라남도 화순군,,34.951904,126.967546
화순군,춘양삼거리,,334000746,,,전라남도 화순군,,34.951996,126.967463
화순군,춘양초교,,334000747,,,전라남도 화순군,,34.948694,126.959679
화순군,춘양초교,,334000748,,,전라남도 화순군,,34.948762,126.959606
화순군,춘양합동정류소,,334000749,,,전라남도 화순군,,34.951763,126.961366
화순군,춘양합동정류소,,334000750,,,전라남도 화순군,,34.95173,126.96128
화순군,충의사,,334000751,,,전라남도 화순군,,35.036401,127.010686
화순군,충의사,,334000752,,,전라남도 화순군,,35.036333,127.010641
화순군,칠송,,334000753,,,전라남도 화순군,,34.95142,126.947381
화순군,칠송,,334000754,,,전라남도 화순군,,34.951398,126.947276
화순군,큰재,,334000755,,,전라남도 화순군,,35.071569,126.999966
화순군,큰재,,334000756,,,전라남도 화순군,,35.071723,126.999933
화순군,탑동,,334000757,,,전라남도 화순군,,35.08657,127.13204
화순군,탑동,,334000758,,,전라남도 화순군,,35.086466,127.131903
화순군,터널,,334000759,,,전라남도 화순군,,35.080038,127.174205
화순군,터널,,334000760,,,전라남도 화순군,,35.080139,127.174172
화순군,통적골,,334000761,,,전라남도 화순군,,34.888789,126.862411
화순군,통적골,,334000762,,,전라남도 화순군,,34.888771,126.862285
화순군,평리,,334000763,,,전라남도 화순군,,34.997139,126.901864
화순군,평리,,334000764,,,전라남도 화순군,,34.99737,126.901789
화순군,한천평리,,334000765,,,전라남도 화순군,,34.987726,127.078565
화순군,한천평리,,334000766,,,전라남도 화순군,,34.987758,127.078483
